order_number,quantity,unit_price,line_number,sales,order_date,status,quarter,month,year,product_line,suggested_retail_price,product_code,customer_name,phone,address_line1,address_line2,city,state,postal_code,country,territory,contact_last_name,contact_first_name,deal_size,order_year,order_month,order_day,order_quarter,order_day_of_week,line_total,margin,margin_percentage
10275,36,100.0,3,6901.92,2004-07-23,Shipped,3,7,2004,Motorcycles,193,S10_4698,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,Medium,2004,7,23,3,4,3600.0,-93.0,-48.18652849740933
10285,27,100.0,8,5438.07,2004-08-27,Shipped,3,8,2004,Motorcycles,193,S10_4698,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,2004,8,27,3,4,2700.0,-93.0,-48.18652849740933
10299,29,100.0,11,6683.34,2004-09-30,Shipped,3,9,2004,Motorcycles,193,S10_4698,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,Medium,2004,9,30,3,3,2900.0,-93.0,-48.18652849740933
10308,20,100.0,1,4570.4,2004-10-15,Shipped,4,10,2004,Motorcycles,193,S10_4698,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium,2004,10,15,4,4,2000.0,-93.0,-48.18652849740933
10318,37,100.0,3,7667.14,2004-11-02,Shipped,4,11,2004,Motorcycles,193,S10_4698,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Large,2004,11,2,4,1,3700.0,-93.0,-48.18652849740933
10329,26,100.0,3,5868.2,2004-11-15,Shipped,4,11,2004,Motorcycles,193,S10_4698,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,2004,11,15,4,0,2600.0,-93.0,-48.18652849740933
10339,39,76.67,3,2990.13,2004-11-23,Shipped,4,11,2004,Motorcycles,193,S10_4698,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,2004,11,23,4,1,2990.13,-116.33,-60.27461139896373
10362,22,100.0,4,3664.1,2005-01-05,Shipped,1,1,2005,Motorcycles,193,S10_4698,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,2005,1,5,1,2,2200.0,-93.0,-48.18652849740933
10374,22,100.0,1,3834.38,2005-02-02,Shipped,1,2,2005,Motorcycles,193,S10_4698,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,2005,2,2,1,2,2200.0,-93.0,-48.18652849740933
10388,21,86.77,7,1822.17,2005-03-03,Shipped,1,3,2005,Motorcycles,193,S10_4698,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Small,2005,3,3,1,3,1822.1699999999998,-106.23,-55.04145077720207
10403,66,100.0,9,11886.6,2005-04-08,Shipped,2,4,2005,Motorcycles,193,S10_4698,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large,2005,4,8,2,4,6600.0,-93.0,-48.18652849740933
10417,56,100.0,4,9218.16,2005-05-13,Disputed,2,5,2005,Motorcycles,193,S10_4698,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Large,2005,5,13,2,4,5600.0,-93.0,-48.18652849740933
10105,50,100.0,2,7208.0,2003-02-11,Shipped,1,2,2003,Classic Cars,136,S10_4757,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,Large,2003,2,11,1,1,5000.0,-36.0,-26.47058823529412
10119,46,100.0,11,5004.8,2003-04-28,Shipped,2,4,2003,Classic Cars,136,S10_4757,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,Medium,2003,4,28,2,0,4600.0,-36.0,-26.47058823529412
10129,33,100.0,2,4398.24,2003-06-12,Shipped,2,6,2003,Classic Cars,136,S10_4757,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,Medium,2003,6,12,2,3,3300.0,-36.0,-26.47058823529412
10143,49,100.0,15,5597.76,2003-08-10,Shipped,3,8,2003,Classic Cars,136,S10_4757,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,2003,8,10,3,6,4900.0,-36.0,-26.47058823529412
10155,32,100.0,13,4526.08,2003-10-06,Shipped,4,10,2003,Classic Cars,136,S10_4757,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,Medium,2003,10,6,4,0,3200.0,-36.0,-26.47058823529412
10167,44,100.0,9,5924.16,2003-10-23,Cancelled,4,10,2003,Classic Cars,136,S10_4757,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2003,10,23,4,3,4400.0,-36.0,-26.47058823529412
10178,24,100.0,12,3492.48,2003-11-08,Shipped,4,11,2003,Classic Cars,136,S10_4757,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Medium,2003,11,8,4,5,2400.0,-36.0,-26.47058823529412
10186,26,100.0,9,3854.24,2003-11-14,Shipped,4,11,2003,Classic Cars,136,S10_4757,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,2003,11,14,4,4,2600.0,-36.0,-26.47058823529412
10197,45,100.0,6,5324.4,2003-11-26,Shipped,4,11,2003,Classic Cars,136,S10_4757,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,Unknown,8022,Spain,EMEA,Saavedra,Eduardo,Medium,2003,11,26,4,2,4500.0,-36.0,-26.47058823529412
10209,39,100.0,8,5197.92,2004-01-09,Shipped,1,1,2004,Classic Cars,136,S10_4757,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,Medium,2004,1,9,1,4,3900.0,-36.0,-26.47058823529412
10222,49,100.0,12,5997.6,2004-02-19,Shipped,1,2,2004,Classic Cars,136,S10_4757,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium,2004,2,19,1,3,4900.0,-36.0,-26.47058823529412
10248,20,100.0,3,2910.4,2004-05-07,Cancelled,2,5,2004,Classic Cars,136,S10_4757,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,2004,5,7,2,4,2000.0,-36.0,-26.47058823529412
10261,27,100.0,1,3378.24,2004-06-17,Shipped,2,6,2004,Classic Cars,136,S10_4757,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium,2004,6,17,2,3,2700.0,-36.0,-26.47058823529412
10273,30,100.0,4,3508.8,2004-07-21,Shipped,3,7,2004,Classic Cars,136,S10_4757,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,Unknown,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,2004,7,21,3,2,3000.0,-36.0,-26.47058823529412
10283,25,100.0,6,2992.0,2004-08-20,Shipped,3,8,2004,Classic Cars,136,S10_4757,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,2004,8,20,3,4,2500.0,-36.0,-26.47058823529412
10295,24,100.0,1,3427.2,2004-09-10,Shipped,3,9,2004,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,2004,9,10,3,4,2400.0,-36.0,-26.47058823529412
10307,22,100.0,9,2692.8,2004-10-14,Shipped,4,10,2004,Classic Cars,136,S10_4757,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Small,2004,10,14,4,3,2200.0,-36.0,-26.47058823529412
10316,33,100.0,17,4128.96,2004-11-01,Shipped,4,11,2004,Classic Cars,136,S10_4757,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,2004,11,1,4,0,3300.0,-36.0,-26.47058823529412
10325,47,64.93,6,3051.71,2004-11-05,Shipped,4,11,2004,Classic Cars,136,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,2004,11,5,4,4,3051.7100000000005,-71.07,-52.257352941176464
10337,25,48.05,8,1201.25,2004-11-21,Shipped,4,11,2004,Classic Cars,136,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,2004,11,21,4,6,1201.25,-87.95,-64.66911764705883
10350,26,75.47,5,1962.22,2004-12-02,Shipped,4,12,2004,Classic Cars,136,S10_4757,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2004,12,2,4,3,1962.22,-60.53,-44.50735294117647
10359,48,54.68,6,2624.64,2004-12-15,Shipped,4,12,2004,Classic Cars,136,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,Small,2004,12,15,4,2,2624.64,-81.32,-59.79411764705882
10373,39,100.0,3,4046.25,2005-01-31,Shipped,1,1,2005,Classic Cars,136,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,Unknown,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,2005,1,31,1,0,3900.0,-36.0,-26.47058823529412
10384,34,100.0,4,4846.7,2005-02-23,Shipped,1,2,2005,Classic Cars,136,S10_4757,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,2005,2,23,1,2,3400.0,-36.0,-26.47058823529412
10395,32,100.0,2,3370.56,2005-03-17,Shipped,1,3,2005,Classic Cars,136,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Unknown,75508,France,EMEA,Da Cunha,Daniel,Medium,2005,3,17,1,3,3200.0,-36.0,-26.47058823529412
10400,64,100.0,9,9661.44,2005-04-01,Shipped,2,4,2005,Classic Cars,136,S10_4757,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Large,2005,4,1,2,4,6400.0,-36.0,-26.47058823529412
10414,19,100.0,3,2764.88,2005-05-06,On Hold,2,5,2005,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small,2005,5,6,2,4,1900.0,-36.0,-26.47058823529412
10103,42,100.0,4,5398.26,2003-01-29,Shipped,1,1,2003,Classic Cars,147,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,2003,1,29,1,2,4200.0,-47.0,-31.97278911564626
10114,31,100.0,8,4305.28,2003-04-01,Shipped,2,4,2003,Classic Cars,147,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Unknown,75012,France,EMEA,Bertrand,Marie,Medium,2003,4,1,2,1,3100.0,-47.0,-31.97278911564626
10126,22,100.0,4,3347.74,2003-05-28,Shipped,2,5,2003,Classic Cars,147,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,Unknown,28023,Spain,EMEA,Sommer,Mart¡n,Medium,2003,5,28,2,2,2200.0,-47.0,-31.97278911564626
10140,26,100.0,4,3188.12,2003-07-24,Shipped,3,7,2003,Classic Cars,147,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,2003,7,24,3,3,2600.0,-47.0,-31.97278911564626
10150,20,100.0,1,3191.2,2003-09-19,Shipped,3,9,2003,Classic Cars,147,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,Medium,2003,9,19,3,4,2000.0,-47.0,-31.97278911564626
10164,21,100.0,2,3536.82,2003-10-21,Resolved,4,10,2003,Classic Cars,147,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,Unknown,8010,Austria,EMEA,Mendel,Roland,Medium,2003,10,21,4,1,2100.0,-47.0,-31.97278911564626
10175,33,100.0,9,5362.83,2003-11-06,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,Medium,2003,11,6,4,3,3300.0,-47.0,-31.97278911564626
10183,28,100.0,1,3433.36,2003-11-13,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Medium,2003,11,13,4,3,2800.0,-47.0,-31.97278911564626
10194,26,100.0,4,4263.74,2003-11-25,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Unknown,69004,France,EMEA,Saveley,Mary,Medium,2003,11,25,4,1,2600.0,-47.0,-31.97278911564626
10207,31,100.0,15,4076.19,2003-12-09,Shipped,4,12,2003,Classic Cars,147,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Medium,2003,12,9,4,1,3100.0,-47.0,-31.97278911564626
10217,48,100.0,4,7020.48,2004-02-04,Shipped,1,2,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Large,2004,2,4,1,2,4800.0,-47.0,-31.97278911564626
10229,50,100.0,9,6426.5,2004-03-11,Shipped,1,3,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2004,3,11,1,3,5000.0,-47.0,-31.97278911564626
10245,28,100.0,2,4591.72,2004-05-04,Shipped,2,5,2004,Classic Cars,147,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Medium,2004,5,4,2,1,2800.0,-47.0,-31.97278911564626
10259,26,100.0,12,4033.38,2004-06-15,Shipped,2,6,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Medium,2004,6,15,2,1,2600.0,-47.0,-31.97278911564626
10270,32,100.0,2,4302.08,2004-07-19,Shipped,3,7,2004,Classic Cars,147,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,2004,7,19,3,0,3200.0,-47.0,-31.97278911564626
10281,44,100.0,9,7020.64,2004-08-19,Shipped,3,8,2004,Classic Cars,147,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Large,2004,8,19,3,3,4400.0,-47.0,-31.97278911564626
10291,30,100.0,4,3855.9,2004-09-08,Shipped,3,9,2004,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2004,9,8,3,2,3000.0,-47.0,-31.97278911564626
10305,38,100.0,13,6680.78,2004-10-13,Shipped,4,10,2004,Classic Cars,147,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,2004,10,13,4,2,3800.0,-47.0,-31.97278911564626
10313,40,100.0,7,6678.0,2004-10-22,Shipped,4,10,2004,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium,2004,10,22,4,4,4000.0,-47.0,-31.97278911564626
10322,46,61.99,8,2851.54,2004-11-04,Shipped,4,11,2004,Classic Cars,147,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small,2004,11,4,4,3,2851.54,-85.00999999999999,-57.829931972789105
10334,26,100.0,2,3188.12,2004-11-19,On Hold,4,11,2004,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,Unknown,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,2004,11,19,4,4,2600.0,-47.0,-31.97278911564626
10347,27,100.0,2,4428.0,2004-11-29,Shipped,4,11,2004,Classic Cars,147,S10_4962,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,2004,11,29,4,0,2700.0,-47.0,-31.97278911564626
10357,43,100.0,9,5780.92,2004-12-10,Shipped,4,12,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2004,12,10,4,4,4300.0,-47.0,-31.97278911564626
10370,35,65.63,4,2297.05,2005-01-20,Shipped,1,1,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2005,1,20,1,3,2297.0499999999997,-81.37,-55.353741496598644
10381,37,100.0,6,6231.54,2005-02-17,Shipped,1,2,2005,Classic Cars,147,S10_4962,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,2005,2,17,1,3,3700.0,-47.0,-31.97278911564626
10391,37,46.9,7,1735.3,2005-03-09,Shipped,1,3,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2005,3,9,1,2,1735.3,-100.1,-68.09523809523809
10411,27,100.0,2,4427.73,2005-05-01,Shipped,2,5,2005,Classic Cars,147,S10_4962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium,2005,5,1,2,6,2700.0,-47.0,-31.97278911564626
10425,38,100.0,12,5894.94,2005-05-31,In Process,2,5,2005,Classic Cars,147,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,Medium,2005,5,31,2,1,3800.0,-47.0,-31.97278911564626
10108,33,100.0,6,5265.15,2003-03-03,Shipped,1,3,2003,Classic Cars,194,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,Unknown,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,2003,3,3,1,0,3300.0,-94.0,-48.45360824742268
10122,42,100.0,10,7599.9,2003-05-08,Shipped,2,5,2003,Classic Cars,194,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,Unknown,13008,France,EMEA,Lebihan,Laurence,Large,2003,5,8,2,3,4200.0,-94.0,-48.45360824742268
10135,42,100.0,7,8008.56,2003-07-02,Shipped,3,7,2003,Classic Cars,194,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,2003,7,2,3,2,4200.0,-94.0,-48.45360824742268
10147,48,100.0,7,9245.76,2003-09-05,Shipped,3,9,2003,Classic Cars,194,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Large,2003,9,5,3,4,4800.0,-94.0,-48.45360824742268
10159,41,100.0,2,8296.35,2003-10-10,Shipped,4,10,2003,Classic Cars,194,S12_1099,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Large,2003,10,10,4,4,4100.0,-94.0,-48.45360824742268
10169,30,100.0,2,5019.9,2003-11-04,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,2003,11,4,4,1,3000.0,-94.0,-48.45360824742268
10181,27,100.0,14,5411.07,2003-11-12,Shipped,4,11,2003,Classic Cars,194,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,12,4,2,2700.0,-94.0,-48.45360824742268
10191,21,100.0,3,3840.9,2003-11-20,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,2003,11,20,4,3,2100.0,-94.0,-48.45360824742268
10203,20,100.0,8,3930.4,2003-12-02,Shipped,4,12,2003,Classic Cars,194,S12_1099,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2003,12,2,4,1,2000.0,-94.0,-48.45360824742268
10211,41,100.0,2,7498.9,2004-01-15,Shipped,1,1,2004,Classic Cars,194,S12_1099,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,Unknown,75016,France,EMEA,Perrier,Dominique,Large,2004,1,15,1,3,4100.0,-94.0,-48.45360824742268
10225,27,100.0,9,4517.91,2004-02-22,Shipped,1,2,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,2,22,1,6,2700.0,-94.0,-48.45360824742268
10238,28,100.0,3,5774.72,2004-04-09,Shipped,2,4,2004,Classic Cars,194,S12_1099,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,Medium,2004,4,9,2,4,2800.0,-94.0,-48.45360824742268
10253,24,100.0,13,3922.56,2004-06-01,Cancelled,2,6,2004,Classic Cars,194,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,2004,6,1,2,1,2400.0,-94.0,-48.45360824742268
10266,44,100.0,14,9160.36,2004-07-06,Shipped,3,7,2004,Classic Cars,194,S12_1099,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,Large,2004,7,6,3,1,4400.0,-94.0,-48.45360824742268
10276,50,100.0,3,9631.0,2004-08-02,Shipped,3,8,2004,Classic Cars,194,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Large,2004,8,2,3,0,5000.0,-94.0,-48.45360824742268
10287,21,100.0,12,3432.24,2004-08-30,Shipped,3,8,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,30,3,0,2100.0,-94.0,-48.45360824742268
10300,33,100.0,5,5521.89,2003-10-04,Shipped,4,10,2003,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,Unknown,60528,Germany,EMEA,Keitel,Roland,Medium,2003,10,4,4,5,3300.0,-94.0,-48.45360824742268
10310,33,100.0,10,6934.62,2004-10-16,Shipped,4,10,2004,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,2004,10,16,4,5,3300.0,-94.0,-48.45360824742268
10320,31,100.0,3,6876.11,2004-11-03,Shipped,4,11,2004,Classic Cars,194,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,Unknown,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,2004,11,3,4,2,3100.0,-94.0,-48.45360824742268
10329,41,71.47,5,2930.27,2004-11-15,Shipped,4,11,2004,Classic Cars,194,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,2004,11,15,4,0,2930.27,-122.53,-63.15979381443299
10341,45,79.65,2,3584.25,2004-11-24,Shipped,4,11,2004,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,Medium,2004,11,24,4,2,3584.2500000000005,-114.35,-58.94329896907217
10363,33,85.39,3,2817.87,2005-01-06,Shipped,1,1,2005,Classic Cars,194,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,2005,1,6,1,3,2817.87,-108.61,-55.98453608247422
10375,45,76.0,7,3420.0,2005-02-03,Shipped,1,2,2005,Classic Cars,194,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,Medium,2005,2,3,1,3,3420.0,-118.0,-60.824742268041234
10389,26,99.04,4,2575.04,2005-03-03,Shipped,1,3,2005,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2005,3,3,1,3,2575.04,-94.96,-48.94845360824742
10419,12,100.0,13,1961.28,2005-05-17,Shipped,2,5,2005,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,Small,2005,5,17,2,1,1200.0,-94.0,-48.45360824742268
10105,41,100.0,15,8690.36,2003-02-11,Shipped,1,2,2003,Classic Cars,207,S12_1108,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,Large,2003,2,11,1,1,4100.0,-107.0,-51.690821256038646
